tag,ratings 
Susanna Foster,5.0
Susan Warms Dryfoos,4.0
Susan Streitfeld,2.5
Susan Seidelman,3.5
Susan Sarandon,3.45
Susan Saladoff,4.0
Susan Muska,4.0
Susan Hayward,3.8333333333333335
Susan George,3.75
Survival Story,3.3333333333333335
Survival,3.9
Surullinen,5.0
Surround sound - 6 ch,5.0
Surrogate father / daughter relationship,3.0
Surrealism,3.522727272727273
Surreal,3.400990099009901
Surprise Octopus,1.8181818181818181
Surprise Ending,4.0
Surprise,3.5
Suri Krishnamma,3.5
Surfing,1.8333333333333333
Suprises around every corner,3.25
Supreme Court,3.0
Superpanorama MCS 70,4.5
Supernatural Power,3.5
Superman TV show,5.0
Superman,3.1551724137931036
Superior numbers of Burmese soldiers vs. one village,3.0
Superior acting,2.0
Superhero,4.0
Superficial,4.5
Superbad,2.0
Super-35 Blow-Up,3.4838709677419355
Super Technirama 70,3.7083333333333335
Super Panavision 70,3.7333333333333334
Super Mario Bros. 3,3.5
Super Hero Deconstruction,2.75
Super Funny,3.0
Super De-Formed,3.0
Super 8 footage,4.0
Super 8,4.0
Super 1.85 Blow-Up,4.5
Sung-su Kim,4.5
Sung-hyun Yoon,3.5
Sung-gang Lee,3.5
Sung-Hee Jo,5.0
Sung Kang,3.0
Sundays at Tiffany's,2.0
Sundar C,4.0
Sundance award winner,2.8958333333333335
Sundance Grand Jury Prize: Dramatic 2006,2.8333333333333335
Sundance Grand Jury Prize: Dramatic 2001,4.0
Sundance Grand Jury Prize: Dramatic 1999,3.75
Sundance Grand Jury Prize: Dramatic 1993,3.5
Sundance Grand Jury Prize: Dramatic 1992,3.0
Sundance Grand Jury Prize: Dramatic 1991,5.0
Sundance Grand Jury Prize: Dramatic 1989,5.0
Sundance Grand Jury Prize: Dramatic 1986,4.0
Sundance Grand Jury Prize: Dramatic 1985,4.5
Sundance Grand Jury Prize: Dramatic,3.676470588235294
Sundance Grand Jury Prize: Documentary 2003,1.5
Sundance Grand Jury Prize: Documentary 2000,3.0
Sundance Grand Jury Prize: Documentary 1991,3.0
Sundance Grand Jury Prize: Documentary 1990,5.0
Sundance Grand Jury Prize: Documentary,3.5
Sundance Grand Jury Prize 1994,2.25
Sundance Grand Jury Prize,3.1176470588235294
Sundance Award Winner,1.0
Sundance Audience Award: Documentary,5.0
Sundance 2012 Grand Jury Prize: Dramatic,3.75
Sundance,4.0
Summer camp,3.0
Summer Glau,4.333333333333333
Summer Camp,0.5
Summer,3.0
Sukumar,4.0
Sukkot,3.0
Suki Hawley,3.5
Sujoy Ghosh,3.0
Suits,4.0
Suicide is painless,4.0
Suicide,3.5476190476190474
Sufism,3.5
Sueños de libertad,3.0
Suet Lam,3.5
Sue Price,2.75
Sue Lyon,3.0
Sue Brooks,1.5
Sudance Filmmakers Trophy: Dramatic 1989,2.0
Sudance Filmmakers Trophy: Dramatic,2.0
Sucks big time!,3.8333333333333335
Sucks,2.0
Suburbs,2.5
Subtitles,3.5
Subscription,3.8
Submission,3.1666666666666665
Subhash Ghai,4.0
Subgenre: Heroic Bloodshed,4.0
Subconsciousness,3.0
Stéphane Brizé,3.0
Stéphane Berla,3.0
Stéphane Aubier,2.0
Stylized,2.3333333333333335
Stylistic,3.3125
Stylish,1.0
Stylised,3.8125
Sturla Gunnarsson,3.0
Stupidly funny,3.5
Stupid people,3.25
Stupid on purpose,4.5
Stupid hick crap,4.0
Stupid hero,3.0
Stupid ending,3.8333333333333335
Stupid editing effects,4.5
Stupid as Hell,3.647727272727273
Stupid Movies in Trilogies,3.0
Stupid Ending,3.0
Stupid,3.8421052631578947
Stunts,3.0
Stunning visual effects,4.0
Studio Interference,3.0
Studio Ghibli,3.4238845144356955
Studied Latin?,4.0
Students,3.0
Stuart Wilson,3.1666666666666665
Stuart Walker,2.5
Stuart Townsend,3.3125
Stuart Sender,3.0
Stuart Rosenberg,4.333333333333333
Stuart McQuarrie,3.0
Stuart Heisler,4.333333333333333
Stuart Hazeldine,3.0
Stuart Gordon,3.0
Stuart Gillard,2.75
Stuart Cooper,3.0
Stuart Blumberg,3.0
Stuart Baird,1.25
Strother Martin,4.0
Strong story,3.3333333333333335
Strong female,0.5
Strong Women,3.533333333333333
Strong Finish,3.0
Strong & Silent Type,2.75
Strippers,4.75
Stress,5.0
Streisand,4.0
Street Fighting,3.0
Street Fighter,4.0
Streep strong & funny,3.3
Strangers on a Train,4.5
Strange,2.2777777777777777
Stranded,1.5
Straightforward,3.25
Straight forward,3.5
Straight Sex,4.5
Straight Affair,3.0
Storytelling,3.8125
Storyline Ending,5.0
Story/charecters altered to be more cinamatic,4.0
Story worth telling,3.5
Story,3.56
Stop-motion special effects,4.666666666666667
Stop Motion,2.9375
Stop Killing Each Other You're Neighbors!,4.0
Stoning,3.0
Stones of Summer,4.5
Stoner Movie,3.5307692307692307
Stoner Comedy,3.75
Stoner,4.0
Stonehenge,3.5
Stolen Library Books,3.75
Stockholm syndrome,3.0
Stockholm,3.9375
Stockard Channing,4.25
Stock Market,4.0
Stock Brokers,3.0
Stipe Erceg,5.0
Sting,3.5
Stilted Dialogue,3.3333333333333335
Stiller&Wilson,4.111111111111111
Stig,3.5
Stieg Larsson,3.0
Stian Kristiansen,3.5
Stewie Griffin,2.75
Stewart Raffill,3.5
Stewart Granger,3.5
Steven van Wormer,3.5
Steven Zaillian,3.3333333333333335
Steven Wright Voice-Over,2.0
Steven Wright,4.5
Steven Spielberg,3.510204081632653
Steven Speilberg,5.0
Steven Soderbergh,3.557142857142857
Steven Shainberg,4.0
Steven Seagal as Cock Puncher,3.25
Steven Seagal,3.43
Steven Schachter,2.0
Steven Sawalich,5.0
Steven Robertson,5.0
Steven R. McQueen,3.75
Steven Pearl,3.0
Steven Okazaki,2.75
Steven M. Martin,4.0
Steven Knight,5.0
Steven King,1.0
Steven Hilliard Stern,4.0
Steven Greenstreet,4.0
Steven E. de Souza,3.0
Steven Cantor,4.0
Steven Brill,3.3333333333333335
Steven Bernstein,3.5
Steven Ascher,2.5
Steve-O,4.333333333333333
Steve Zahn,3.933333333333333
Steve Yeager,4.0
Steve Williams,2.5
Steve Whitmire,4.166666666666667
Steve Webb,3.5
Steve Wang,3.5
Steve Skrovan,3.0
Steve Rodgers,4.5
Steve Rash,3.9166666666666665
Steve Purcell,3.75
Steve Pink,3.0
Steve Oedekerk,3.9166666666666665
Steve Miner,3.6875
Steve McQueen,3.65
Steve Martino,2.0
Steve Martin Is Scraping The Bottom HARD!,4.5
Steve Martin & Goldie Hawn,3.0
Steve Martin,3.621794871794872
Steve Lemme,4.0
Steve James,4.3125
Steve Jacobs,5.0
Steve Irwin,4.0
Steve Hickner,3.5
Steve Harvey,4.0
Steve Harris,3.0
Steve Guttenburg,3.5
Steve Guttenberg,3.6538461538461537
Steve Forrest,5.0
Steve Faber,3.0
Steve De Jarnatt,4.0
Steve Coogan,3.588888888888889
Steve Conrad,3.0
Steve Connelly,4.0
Steve Carrell,3.4705882352941178
Steve Carr,3.5833333333333335
Steve Carell,3.6065573770491803
Steve Buschemi,4.0
Steve Buscemi,3.480392156862745
Steve Box,2.5
Steve Bendelack,4.0
Steve Beck,3.0
Steve Barron,3.1666666666666665
"Steve ""Lips"" Kudlow",3.0
Steroids,1.0
Sterling Hayden,3.625
Stereotyping,5.0
Stereotypical fat character,3.25
Stereoscopic 3-D sequences,3.5
Stereoscopic 3-D,3.5974025974025974
StereoVision,4.0
Stere Gulea,3.0
Stephen Young,3.75
Stephen Williams,4.0
Stephen Walker,5.0
Stephen Tobolowsky,2.8333333333333335
Stephen T. Kay,4.5
Stephen Surjik,4.25
Stephen Sondheim,3.3181818181818183
Stephen Sommers,3.9
Stephen Soderberg,3.5
Stephen Root,4.0
Stephen Roberts,3.0
Stephen Rea,3.9545454545454546
Stephen Poliakoff,3.5
Stephen Norrington,3.0
Stephen Merchant,4.166666666666667
Stephen McHattie,3.65625
Stephen King,3.4871794871794872
Stephen Kijak,3.5
Stephen Kessler,4.5
Stephen J. Anderson,3.3333333333333335
Stephen Hopkins,3.7
Stephen Heywood,2.0
Stephen Herek,3.9166666666666665
Stephen Hawking,3.388888888888889
Stephen Gyllenhaal,3.5
Stephen Gevedon,3.0
Stephen Gaghan,4.0
Stephen Fry,3.2962962962962963
Stephen Frears,3.4814814814814814
Stephen Dorff,3.1666666666666665
Stephen Dillane,3.0
Stephen Daldry,3.357142857142857
Stephen Crane,2.0
Stephen Colbert,4.25
Stephen Chow,3.6956521739130435
Stephen Chbosky,5.0
Stephen Campbell Moore,3.0
Stephen Belber,1.5
Stephanie Spray,4.0
Stephanie Soechtig,3.5
Stephanie Powers,3.5
Stephanie Black,4.0
Stephanie Beacham,5.0
Stephanie,4.0
Stephane Sednaoui,5.0
Stephan Lacant,3.5
Stephan Elliott,4.0
Stellan Skarsgård,5.0
Stellan SkarsgÃƒÂƒÃ‚Â¥rd,1.0
Stellan SkarsgÃƒÂ¥rd,4.166666666666667
Stellan SkarsgÃ¥rd was not the director of photography on this movie,4.5
Stellan SkarsgÃ¥rd does not star in this movie,4.0
Stellan SkarsgÃ¥rd did not write the screenplay,5.0
Stellan SkarsgÃ¥rd,3.5833333333333335
Stellan Skarsgard,3.6875
Stefan Schwartz,3.0
Stefan Ruzowitzky,3.0
Stefan Jarl,3.75
Stefan Forbes,4.0
Stefan Fjeldmark,3.0
Stefan C. Schaefer,5.0
Steampunk,2.5
Stay out!,3.0
Stay gold,1.5
Stay Puft Marshmallow Man,3.5
Stato di grazia,3.5
Statham,4.0
Staten Island,4.0
Stasi,3.576923076923077
Starz,5.0
Starts slow,3.0
Starman,2.5
Stargate connection,2.5
Stargate,3.227272727272727
Star wars but a Million Times Better,2.0
Star wars,4.0
Star is discovered,3.0
Star Wars ripoff,3.5
Star Wars connection,4.0
Star Wars,3.6125
Star Trek,3.5340425531914894
Stanley Tucci,3.2804878048780486
Stanley Townsend,3.5
Stanley Tong,3.5
Stanley Swerdlow,3.5
Stanley Nelson,4.0
Stanley Kwan,3.5
Stanley Kubrick,3.4576059850374063
Stanley Kramer,3.625
Stanley Holloway,2.0
Stanley Donen,3.75
Stanislaw Tym,5.0
Stanislaw Lem,2.875
Stanislaw Bareja,5.0
Stanislav Lem,3.5
Stanislav Govorukhin,3.0
Stanford,2.0
Stand-up comedy,3.933333333333333
Stand-Up Comedy,3.75
Stand up Comedy,4.75
Stand Up,3.40625
Stana Katic,4.0
Stan Winston,3.5
Stan Laurel,3.25
Stan Lathan,1.5
Stan Dragoti,3.75
Stamford CT,3.5
Stallone,4.125
Stalking,4.0
Staley Tucci,3.0
Stageplay,2.7142857142857144
Stadium,2.75
Stacy Title,2.0
Stacy Peralta,4.0
Stacy Keach,4.5
Stabbed In The Back,5.0
St. Louis Film Critics Association Award for Best Supporting Actress,5.0
St. Louis,4.0
St. Johns,3.5
St. Francis,1.25
St James Bible,1.0
Sruprises,4.0
Sri-fi,3.0
Srdjan Karanovic,4.0
Srdjan Dragojevic,4.5
Srdan Golubovic,4.0
Spy Thriller,3.5
Spy,3.5714285714285716
Sports Coordinator:Mark Ellis,2.857142857142857
Sports Comedy,2.0
Sports Betting,4.0
Sports,3.5833333333333335
Sport,4.0
Spoof,3.5
SpongeBob!,2.5
Spok and Uhura turbolift scene,3.6666666666666665
Spock/Uhuru relationship.,2.25
Splatter,1.0
Spiro Razatos,4.0
Spiritual,3.5
Spinal Tap influence,2.875
Spin,0.5
Spike Lee surprised me with this kind of action movie but he definetly delivers,3.0
Spike Lee,3.5714285714285716
Spike Jonze,3.3333333333333335
Spike Brandt,4.5
Spies,3.9545454545454546
Spielberg,3.2916666666666665
Spiderman,0.5
Spider-Man,3.2941176470588234
Spherical Blow-Up,3.676470588235294
Sphaghetti Western,2.0
Spetsnaz,4.5
Spenser Tracy,4.0
Spencer Tracy is the best thing about the movie!,2.0
Spencer Tracy,3.25
Spencer Susser,2.0
Spencer Gordon Bennet,2.25
Spencer Breslin,2.0
Spells,4.0
Speilberg,3.0555555555555554
Speed Dating,3.5
Speeches,3.0
Speech Patterns,1.5
Speculation,0.5
Special effects,3.3333333333333335
Special Operations,5.0
Special Olympics,4.5
Special Effects,3.4607843137254903
Special,3.8333333333333335
Sparingly told,2.0
Spar the tiger,4.0
Spanked,3.5
Spanish language,4.0
Spanish films,5.0
Spanish culture,2.5
Spanish civil war,1.5
Spanish Inquisition,3.8333333333333335
Spanish Civil War,3.5294117647058822
Spanish,3.669811320754717
Spalding Gray,3.5
Spain,3.585714285714286
Spaghetti Western,3.627659574468085
Spacey: Excellent....Pitt: Brilliant....Freeman: Wow. A wonderful movie. Must must watch,4.5
Spacevision,3.5
Space battle,3.375
Space Western,4.0
Space Station,3.1666666666666665
Space Sci-Fi,4.0
Space Opera,4.1
Space Madness,3.5
Space,3.8333333333333335
Soweto,3.0
Sovscope 70,3.8333333333333335
Soviet rival,1.5
Soviet Union,3.6923076923076925
Soviet,3.142857142857143
Southern women,2.0
Southern theme,3.4516129032258065
Southern United States,3.0
Southern US,3.25
Southern Strategy,4.0
Southern Europe,3.5
Southern American accent,3.0
Southern,4.0
South Park did it,0.5
South Korea,4.083333333333333
South Dakota,3.0
South America,3.526923076923077
South Africa,3.537878787878788
South,2.8333333333333335
Sourcelight Top Pick,4.666666666666667
Sountrack,5.0
Soundtrack,3.324561403508772
Sound design,4.0
Sound Mixing,4.0
Souleymane Sy Savane,4.0
Soul,1.0
Sorter,3.5
Sorcerers,4.666666666666667
Sorbo,4.0
Sophomoric,4.0
Sophie Okonedo,5.0
Sophie Nelisse,4.5
Sophie Muller,5.0
Sophie Monk,4.0
Sophie Marceau,4.5
Sophie Fiennes,4.0
Sophia Vergara,0.5
Sophia Myles,2.75
Sophia Loren,3.5
Sophia Coppola,3.6923076923076925
Sophia Bush,3.5
Soon-Tek Oh,5.0
Sony Pictures Classics,4.5
Sony Pictures Animation,3.9166666666666665
Sonny Chiba,2.5
Sonia Bohosiewicz,3.5
Songs,5.0
Song Kang-ho,4.0
Sometimes Marriage Makes You Wanna Forget Why The Hell You Said YES,3.3
Something for everyone in this one... saw it without and plan on seeing it with kids!,3.0
Something else,4.5
Some where over the rainbow,4.0
Some nice dialogs,3.0
Some good moments,3.6666666666666665
Some funny parts,4.0
Some blood,4.5
Somalia,3.0714285714285716
Solon,3.0
Solipsism,2.0
Soledad Villamil,3.0
Sofia W. D.,4.0
Sofia Vassilieva,3.3333333333333335
Sofia Coppola,3.66
Sofia Boutella,3.0
Soderbergh,4.0
Sociopath,3.0
Society,4.0
Socially Irrelevant,1.5
Socialist Cuba,4.25
Socialism,1.0
Social class,4.0
Social Media,3.5
Social Experiment,5.0
Social Engineering,2.6666666666666665
Social Drama,3.5625
Social Commentary,3.0714285714285716
Social Anxiety,5.0
Soccer,4.071428571428571
So stupid it's bad,4.0
So sad,3.0
So funny,3.566666666666667
So dumb it's funny,1.0
So cute!,4.0
So bad its good,4.0
So bad it's hard to watch,3.5
So bad it's good,2.9318181818181817
So Yong Kim,5.0
Snowboarding,2.5
Snow White,3.0
SnorriCam,5.0
Snoopy,4.0
Snoop Lion,3.5
Snoop Dogg,3.75
Snogging,3.0
Sniper,3.6666666666666665
Sngmoo Lee,3.0
Snape,3.25
Snakes,3.235294117647059
Snails didn't come back to life,4.0
Smoking,3.0
Smirk,3.25
Smeat,3.0
Smaug,4.5
Smarter than average rom-com,2.5
Smart writing,3.0
Smart,3.25
Small cast,3.0
Small Town,3.8333333333333335
"Slutningen er også meget tynd: han får at vide, at han alligvel har arvet hele lortet, og så kører han væk i hans venners åbne sportsvogn, og så er det det. det er så kort en slutning op fattigdommen som et punktum.",3.0
Slums,3.25
Slow-motion,3.5
Slow pacing,3.1875
Slow moving but a beautie,4.0
Slow in parts,4.0
Slow Pacing,3.3333333333333335
Slow Opening,2.8333333333333335
Slow Motion,3.25
Slow,3.880952380952381
Slovenia,2.5
Sloth,3.8333333333333335
Sloppy,5.0
Slobodan Sijan,3.0
Slo-Mo,1.5
Slim Pickens,4.166666666666667
Slightly more historically acurate than most tellings,3.0
Slick tale,3.0
Slick pychodrama,2.5
Slick adventure,4.0
Slick,4.0
Sleeper,4.5
Sleep,3.5
Slayer,3.0
Slavery,4.033333333333333
Slaughtered the book,4.125
Slashy,3.590909090909091
Slasher,2.0
Slapstick crap,4.5
Slapstick,3.5416666666666665
Slang,3.5
Skyscraper,5.0
Skylar Astin,5.0
Skull ring,4.0
Skip Gerson,3.0
Skinny Pocahontas,4.5
Skiing,4.0
Skeletor,4.0
Skeet Ulrich,3.75
Sixto Rodriguez,3.9
Six Moral Tales,3.5
SivWalkedOut,1.0
Siu-Tung Ching,3.75
Siu Fai Mak,3.0
Sitting In Tree,3.0
Sita,4.0
Sisyphus,2.5
Sisters,3.0
Sissy Spacek,3.55
Sir Wilfrid Robarts,5.0
Sir John Candy,3.8333333333333335
Single set,3.75
Single Parenthood,2.0
Single Parent,2.5
Single Mother,3.8333333333333335
Single Father,3.5
Singing scene,1.0
Singing,4.333333333333333
Singer,2.5
Sinead Cusack,4.0
Sincerity,4.0
Sinbad,3.142857142857143
Sinatra,3.0
Simpson,5.0
Simply charming,3.5
Simplistic,4.0
Simple,3.6923076923076925
Simone Simon,4.375
Simone Signoret,3.6
Simone North,3.0
Simon pegg,3.0714285714285716
Simon and Garfunkel,4.333333333333333
Simon Yam,4.0
Simon Woods,5.0
Simon Wincer,3.45
Simon West,3.4375
Simon Wells,4.166666666666667
Simon Staho,4.0
Simon Shore,3.0
Simon Rumley,3.0
Simon Pegg,3.504854368932039
Simon Langton,2.5
Simon Klose,3.0
Simon J. Smith,2.5
Simon Hunter,1.0
Simon Groß,3.0
Simon Curtis,4.5
Simon Cellan Jones,4.0
Simon Callow,3.75
Simon Brand,4.0
Simon Barrett,3.0
Simon Baker,1.5
Simon & Garfunkel soundtrack,4.166666666666667
Silvio Soldini,2.0
Silvio Narizzano,3.0
Silvester Stallone,3.375
Silver Age,3.5
Silly rape scene,4.5
Silly creatures,5.0
Silly Monsters,4.0
Silly,3.3333333333333335
Silliness,3.5
Silent movie references,3.0
Silent,4.222222222222222
Silence,3.5
Silas Marner,4.0
Sijie Dai,4.0
Sigur RÃ³s,5.0
Sigur Ros,2.9166666666666665
Sigrid Thornton,4.5
Sigourney Weaver's new look,3.5
Sigourney Weaver,3.4291044776119404
Signle location,1.0
Signe Baumane,5.0
Signature Disney comic relief,3.5
Siglo de Oro,2.5
Sierra Morena,4.0
Sierra Leone,3.2
Sienna Miller,3.25
Sienna Guillory,3.5
Siegfried,2.0
Sidney Salkow,2.0
Sidney Poitier,3.326923076923077
Sidney Lumet,3.5865384615384617
Sidney Levin,3.0
Sidney Lanfield,5.0
Sidney J. Furie,2.4
Sidney Greenstreet,4.166666666666667
Sidney Gilliat,4.0
Sidney Franklin,3.857142857142857
Siddharth,5.0
Sid Haig,3.5
Sickening,4.0
Sick,3.0
Sicily,2.9
Sicilian,5.0
Sibonetics,3.5
Siberia,3.1666666666666665
Siam,4.0
Si-fi,4.0
Shûsuke Kaneko,4.0
Shûji Terayama,3.75
Shûichi Okita,4.0
Shôji Kawamori,4.5
Shôhei Imamura,2.357142857142857
Shôgo Furuya,5.0
Shô Kosugi,4.5
ShÃ»go Oshinari,3.5
ShÃ´ Kosugi,3.1666666666666665
ShÃ´ Aikawa,3.0
Shyamalan,3.75
Shusuke Kaneko,3.6666666666666665
Shunji Iwai,3.5
Shunichiro Miki,3.5
Shu-up you're a CLONE! I own you shu-up!,3.0
Showing off C.G. limitations,3.5
Showdown,4.0
Should be linked with war movies such as 300; Braveheart; Talvisota,3.0
Shoujirou Nishimi,1.0
Shotgun,4.0
Shot using RED Epic,3.25
Short Stories,4.0
Short Round,3.0
Short Movie,2.6666666666666665
Short,2.8333333333333335
Shooting and shooting,3.3
Shooting,3.0
Shona Auerbach,1.0
Sholom Aleichem,5.0
Shohreh Aghdashloo,3.0
Shock value,3.0
Shock and drop,3.75
Shobijin,3.625
Shoah,4.0
Shit!!,4.0
Shit,3.6666666666666665
Shirô Toyoda,3.5
Shirley Temple,3.75
Shirley McLaine,2.5
Shirley McClaine,2.0
Shirley MacLaine,4.0
Shirley Jones,2.8333333333333335
Shipwreck,2.5
Ship Takeover,4.0
Shion Sono,4.666666666666667
Shintarô Katsu,4.25
Shintaro Katsu,3.0714285714285716
Shinji Aramaki,3.0
Shinji Aoyama,3.5
Shinichirô Watanabe,4.5
ShinichirÃ´ Watanabe,3.5
Shine On by needtobreathe,3.0
Shin'ya Tsukamoto,2.75
Shiloh Fernandez,3.5
Shibboleth,3.0
Shia LeBoeuf,3.1
Shia LeBeouf,4.0
Shia LaBeouf,3.5531914893617023
Sherwood King,2.0
Sherlock Holmes,3.732394366197183
Sherilyn Fenn,4.0
Sheriff of Nottingham,3.5
Sheriff,3.5
Sheri Moon Zombie,2.0
Sheree Folkson,3.5
Shepard Fairey,3.8333333333333335
Sheng Ding,4.0
Shemp Howard,3.0
Shelved,3.5
Shelly Long,1.0
Shelley Winters dies,4.0
Shelley Winters,3.4
Shelley Long,2.5
Shelley Duvall,3.45
Sheldon Renan,3.0
Sheldon Lettich,3.8333333333333335
Shekhar Kapur,3.5
Shefali Shetty,2.0
Sheeva,3.5
Sheeny,3.5
Shea Whigham,3.75
She wasn't possessed by Satan,3.0
She was possessed by spirits pretending to be satan as spirits are into trickery,2.0
She looks like a mouse,3.5
Shawn Yue,4.0
Shawn Levy,2.9285714285714284
Shawn Christensen,2.5
Shawn Ashmore,5.0
Shaw Brothers,1.75
Shauna Macdonald,1.0
Shaun Toub,2.5
Shaun Tan,3.5
Shaun Monson,3.5
Shaun Evans,5.0
Shaul Schwarz,4.0
Sharpe James,5.0
Sharon Stone,3.525
Sharon Maymon,3.5
Sharon Maguire,3.0
Sharon Leal,3.8
Sharmeen Obaid-Chinoy,2.5
Sharlto Copley,3.642857142857143
Shark,3.5
Shari Springer Berman,4.0
Shaquille O'Neal,4.166666666666667
Shape of Marvin,3.0
Shape of Heart of Gold,3.5
Shaolin Temple,2.5
Shannyn Sossamon looks incredibly beautiful.,2.0
Shannyn Sossamon is hot,3.0
Shannyn Sossamon,3.75
Shannon Woodward,2.0
Shannon Hartman,3.1
Shannon Elizabeth,4.4
Shannen Doherty,3.9
Shani Wallis,5.0
Shangri-La,2.5
Shanghai,3.4545454545454546
Shane West,3.0
Shane Sheehy,3.0
Shane O'Sullivan,3.5
Shane Meadows,3.7083333333333335
Shane Carruth,3.1875
Shane Black,3.75
Shane Acker,3.0
Shan Jin,3.0
Shamim Sarif,3.5
Shallow romance,4.5
Shallow heavy handed commentary,1.0
Shallow drama,3.0
Shaky camera,3.5
Shaky cam,3.9
Shakespearean references,3.0
Shakespearean,3.5
Shakespeare with American accents,3.5
Shakespeare sort of,3.6
Shakespeare in modern dress,5.0
Shakespeare adaptation,3.875
Shakespeare,3.4534313725490198
Shainee Gabel,3.75
Shailene Woodley,4.071428571428571
Shahrukh Khan,4.0
Shahab Hosseini,5.0
ShahRukh Khan,3.7222222222222223
Shah,4.0
Shadow of a Doubt... with vampires,1.0
Shadow is the only heroic character,4.0
Sexy ladies,2.875
Sexy Male Vampire,4.0
Sexualized violence,3.3828828828828827
Sexuality,3.9444444444444446
Sexual discovery,2.0
Sexual content,4.0
